You entered a buffer length of 100,,,,,,,
RAW,-0.051578,0.970579,-0.02936, AVG ,-0.048544,0.995011,-0.038351
RAW,-0.05524,0.965086,-0.032045, AVG ,-0.048758,0.994662,-0.038404
RAW,-0.054019,0.96301,-0.03229, AVG ,-0.048862,0.994292,-0.038511
RAW,-0.052554,0.961912,-0.036806, AVG ,-0.048907,0.993911,-0.038722
RAW,-0.04877,0.96594,-0.040591, AVG ,-0.048888,0.99357,-0.039037
RAW,-0.044375,0.96826,-0.039736, AVG ,-0.048853,0.993253,-0.039296
RAW,-0.041812,0.972288,-0.040957, AVG ,-0.04886,0.992976,-0.039475
RAW,-0.044497,0.973997,-0.035464, AVG ,-0.04892,0.992716,-0.039589
RAW,-0.045718,0.975707,-0.033022, AVG ,-0.049031,0.992473,-0.039664
RAW,-0.043154,0.977049,-0.034731, AVG ,-0.04913,0.992243,-0.039735
RAW,-0.042788,0.978148,-0.034243, AVG ,-0.049255,0.992025,-0.039741
RAW,-0.036196,0.979979,-0.034487, AVG ,-0.049396,0.991824,-0.03972
RAW,-0.039614,0.984252,-0.033755, AVG ,-0.049687,0.991667,-0.039606
RAW,-0.040591,0.986205,-0.03229, AVG ,-0.050086,0.991529,-0.039446
RAW,-0.042788,0.989379,-0.027895, AVG ,-0.050196,0.991423,-0.039424
RAW,-0.043277,0.989379,-0.025697, AVG ,-0.050218,0.991317,-0.039441
RAW,-0.044986,0.9906,-0.021181, AVG ,-0.050098,0.991223,-0.039391
RAW,-0.043032,0.990844,-0.016175, AVG ,-0.049703,0.991131,-0.039352
RAW,-0.044497,0.991577,-0.017518, AVG ,-0.048841,0.991047,-0.039431
RAW,-0.042178,0.99121,-0.017152, AVG ,-0.047867,0.991223,-0.039452
RAW,-0.040103,0.991333,-0.016175, AVG ,-0.047397,0.991136,-0.03925
RAW,-0.038027,0.996338,-0.01703, AVG ,-0.046994,0.991099,-0.039088
RAW,-0.038149,1,-0.017396, AVG ,-0.046608,0.991099,-0.038922
RAW,-0.037173,0.999878,-0.015687, AVG ,-0.046183,0.991098,-0.038711
RAW,-0.035219,0.998901,-0.017152, AVG ,-0.045692,0.991087,-0.038516
RAW,-0.034487,0.999756,-0.015931, AVG ,-0.045221,0.991085,-0.038303
RAW,-0.037905,1,-0.01764, AVG ,-0.044804,0.991085,-0.038088
RAW,-0.038271,1,-0.019227, AVG ,-0.044437,0.991085,-0.037878
RAW,-0.036929,1,-0.015931, AVG ,-0.044079,0.991085,-0.0376
RAW,-0.036196,1,-0.013245, AVG ,-0.043722,0.991085,-0.037263
RAW,-0.040225,1,-0.016053, AVG ,-0.043418,0.991085,-0.036974
RAW,-0.043277,1,-0.015443, AVG ,-0.043184,0.991085,-0.036683
RAW,-0.0423,1,-0.01349, AVG ,-0.042954,0.991085,-0.036378
RAW,-0.041323,1,-0.014955, AVG ,-0.042695,0.991085,-0.036067
RAW,-0.04523,1,-0.011414, AVG ,-0.042459,0.991085,-0.035738
RAW,-0.048648,1,-0.00763, AVG ,-0.042263,0.991085,-0.03536
RAW,-0.052066,1,-0.007142, AVG ,-0.042145,0.991085,-0.034948
RAW,-0.052554,1,-0.002991, AVG ,-0.042013,0.991085,-0.034509
RAW,-0.051578,1,0.000061, AVG ,-0.041879,0.991085,-0.034039
RAW,-0.054508,1,-0.00177, AVG ,-0.041791,0.991085,-0.033595
RAW,-0.053043,1,-0.000305, AVG ,-0.04166,0.991085,-0.033149
RAW,-0.052799,1,-0.000061, AVG ,-0.041543,0.991085,-0.032751
RAW,-0.051822,1,0.001526, AVG ,-0.041441,0.991085,-0.032376
RAW,-0.049136,1,0.003845, AVG ,-0.04134,0.991085,-0.032005
RAW,-0.049625,1,0.002625, AVG ,-0.04126,0.991085,-0.03169
